pid,circle,map,line,area,bar,net,point,diagram,matrix,table,word,class,path
888,0.048406444,0.000945091,0.126944616,0.026649823,0.114535698,0.00740081,0.652577297,0.010003067,0.004400753,0.007327387,0.000808983,point,./static/data2vis_imdb/887.png
889,0.066124043,0.000128267,0.050111397,0.009991219,0.052124261,0.001282786,0.80905983,0.000330203,0.009286631,0.001267329,0.000294031,point,./static/data2vis_imdb/888.png
890,0.014795216,9.15E-05,3.80E-05,7.07E-06,0.000157546,0.000466265,0.98400476,3.66E-06,0.000424404,4.12E-06,7.41E-06,point,./static/data2vis_imdb/889.png
891,4.08E-06,1.25E-06,0.002045914,0.047607175,0.950249405,4.42E-06,1.88E-05,9.59E-07,8.59E-06,4.99E-05,9.45E-06,bar,./static/data2vis_imdb/890.png
892,9.58E-07,3.64E-06,1.46E-05,0.99996774,2.59E-06,1.56E-08,2.49E-08,9.24E-06,1.37E-07,6.90E-07,3.75E-07,area,./static/data2vis_imdb/891.png
893,0.009720514,1.54E-05,0.000259904,3.27E-05,0.003035242,0.000593105,0.985308647,3.39E-05,0.000918337,1.45E-05,6.77E-05,point,./static/data2vis_imdb/892.png
894,0.03623925,2.66E-05,0.140384451,0.012969057,0.016942687,0.000216906,0.789523943,0.000200894,0.002358876,0.001096792,4.06E-05,point,./static/data2vis_imdb/893.png
895,0.009053973,3.72E-05,0.00179861,0.000359007,0.002278488,0.000180415,0.985019548,4.26E-05,0.001128232,7.95E-05,2.25E-05,point,./static/data2vis_imdb/894.png
896,0.071283118,0.001004289,0.27126094,0.064776875,0.050018862,0.005126728,0.505094465,0.003686764,0.009656663,0.017183964,0.000907313,point,./static/data2vis_imdb/895.png
897,0.017995426,0.000200881,0.008092786,0.002583836,0.007979572,0.000642108,0.958568318,0.000218105,0.003222847,0.000311587,0.00018455,point,./static/data2vis_imdb/896.png
898,0.004526153,1.77E-05,0.00074986,0.000229914,0.001994136,5.75E-05,0.991711825,1.39E-05,0.000662252,2.63E-05,1.03E-05,point,./static/data2vis_imdb/897.png
899,0.019690561,4.67E-05,0.016935323,0.001645162,0.004443943,0.000312243,0.954511565,0.000139016,0.001628291,0.000594142,5.31E-05,point,./static/data2vis_imdb/898.png
900,0.025115573,8.17E-05,0.005073585,0.001141797,0.001929329,0.000367355,0.96375316,6.21E-05,0.002263307,0.000168703,4.34E-05,point,./static/data2vis_imdb/899.png
901,0.018353321,1.27E-05,0.000651994,0.000125557,0.002674686,0.000587142,0.976683395,3.74E-05,0.000807463,2.25E-05,4.39E-05,point,./static/data2vis_imdb/900.png
902,0.029010246,0.000226279,0.243939942,0.032621993,0.037313497,0.001922362,0.63209581,0.000626577,0.00339329,0.018487829,0.000362171,point,./static/data2vis_imdb/901.png
903,4.93E-05,2.16E-05,9.70E-05,0.999649778,1.14E-05,7.98E-06,3.86E-06,0.00014395,1.49E-06,2.32E-06,1.13E-05,area,./static/data2vis_imdb/902.png
904,0.006994859,3.00E-05,0.315165756,0.013539831,0.013660266,0.000146588,0.647174244,0.000143688,0.000463738,0.002634584,4.64E-05,point,./static/data2vis_imdb/903.png
905,0.018185794,2.55E-05,0.013618546,0.001678135,0.002178274,0.000241224,0.96153679,5.94E-05,0.002115686,0.000331943,2.88E-05,point,./static/data2vis_imdb/904.png
906,0.020848635,1.95E-05,0.004428925,0.000140044,0.00293318,7.34E-05,0.969935065,0.00060847,0.000574394,0.000337334,0.000101123,point,./static/data2vis_imdb/905.png
907,0.026648665,5.83E-05,0.007312586,0.000491387,0.002888661,6.88E-05,0.95988009,0.000266928,0.001659959,0.000275615,0.000449118,point,./static/data2vis_imdb/906.png
908,0.018570431,4.91E-05,0.087732728,0.003727897,0.08435219,0.000504081,0.799470322,0.002993189,0.001904924,0.000487596,0.000207573,point,./static/data2vis_imdb/907.png
909,0.027684767,0.001178794,0.007913185,0.003044957,0.025651766,0.001150858,0.91526223,0.002082047,0.007660754,0.00507856,0.003292104,point,./static/data2vis_imdb/908.png
910,0.251550275,1.07E-05,5.19E-05,2.07E-05,6.55E-05,3.72E-05,0.748089055,2.47E-05,0.000130999,1.29E-05,6.06E-06,point,./static/data2vis_imdb/909.png
911,0.118075653,0.000639136,0.012219007,0.005733383,0.036434018,0.005894965,0.734081469,0.027157074,0.004087495,0.045343101,0.010334717,point,./static/data2vis_imdb/910.png
912,0.030043549,0.000898394,0.006145162,0.003509963,0.172975119,0.000428781,0.76722229,0.000704459,0.012518835,0.00303933,0.002514112,point,./static/data2vis_imdb/911.png
913,0.186841069,0.000552583,0.00395591,0.001274962,0.018812475,0.000884578,0.771986238,0.002496023,0.006676513,0.004045545,0.002474098,point,./static/data2vis_imdb/912.png
914,6.58E-09,7.39E-09,3.87E-08,0.999999975,2.81E-11,4.19E-12,3.33E-12,3.07E-09,7.16E-12,6.03E-11,1.37E-09,area,./static/data2vis_imdb/913.png
915,0.005332071,0.001037682,0.001084447,0.0038594,0.208482241,0.000515693,0.753790013,0.000480105,0.023590924,0.000586255,0.00124119,point,./static/data2vis_imdb/914.png
916,0.107991812,0.00067959,0.003713786,0.002773578,0.002780809,0.001790201,0.87321206,0.001388891,0.001975581,0.002227328,0.001466354,point,./static/data2vis_imdb/915.png
917,0.09506418,0.000208279,0.006653886,0.017830365,0.103154057,0.001064765,0.752961927,0.003060642,0.009288363,0.005586254,0.005127313,point,./static/data2vis_imdb/916.png
918,0.018719562,1.53E-05,0.040795426,0.000434805,0.016030132,0.000149937,0.920706285,0.000949742,0.001419892,0.000641831,0.000137034,point,./static/data2vis_imdb/917.png
919,0.027098762,0.001411527,0.008702068,0.002881762,0.014172707,0.000906017,0.932477035,0.002110493,0.005199992,0.001253122,0.003786492,point,./static/data2vis_imdb/918.png
920,0.048937968,0.002278865,0.008090979,0.007867288,0.01518932,0.005498861,0.868011003,0.004765599,0.029887094,0.007341607,0.002131393,point,./static/data2vis_imdb/919.png
921,0.035754236,0.001364772,0.116263467,0.049274213,0.069156571,0.00955596,0.676221915,0.014431112,0.005688493,0.019232758,0.003056509,point,./static/data2vis_imdb/920.png
922,0.008759024,5.00E-05,0.017856016,0.000605368,0.03809302,0.000210456,0.93265337,0.000162207,0.00104593,0.000487456,7.72E-05,point,./static/data2vis_imdb/921.png
923,0.019061958,0.00010641,0.017857892,0.001649158,0.030176732,0.000379057,0.927168247,0.000499891,0.002076408,0.000796091,0.00022812,point,./static/data2vis_imdb/922.png
924,0.003606972,4.33E-05,0.002561001,0.000110486,0.001913979,0.000112656,0.990912735,0.000180834,0.000378933,0.000123268,5.58E-05,point,./static/data2vis_imdb/923.png
925,1.75E-05,3.26E-05,0.000820979,0.998799198,0.000229943,5.65E-06,8.98E-06,5.90E-05,1.46E-05,1.91E-06,9.49E-06,area,./static/data2vis_imdb/924.png
926,0.009158865,0.000137835,0.03552548,0.001944419,0.050430642,0.00043149,0.899263785,0.000352286,0.001572204,0.000944122,0.000238838,point,./static/data2vis_imdb/925.png
927,0.002908559,5.29E-05,0.000731905,3.40E-05,0.002948665,0.000154821,0.992319135,4.32E-05,0.000701213,4.77E-05,5.79E-05,point,./static/data2vis_imdb/926.png
928,0.003824994,8.52E-05,0.002658285,0.00014755,0.002606382,0.000244039,0.98904079,0.00034,0.000786902,0.000167232,9.86E-05,point,./static/data2vis_imdb/927.png
929,0.005254631,9.13E-05,0.019884316,0.000470446,0.011155774,0.000428557,0.96114728,0.000219398,0.000874681,0.000319282,0.000154335,point,./static/data2vis_imdb/928.png
930,0.005168114,9.13E-05,0.02822926,0.001492318,0.019932513,0.000309187,0.94155699,0.000558298,0.001997176,0.000441165,0.000223681,point,./static/data2vis_imdb/929.png
931,0.002062002,2.34E-05,0.003998593,0.000163261,0.001426496,9.02E-05,0.991571,9.33E-05,0.00046981,6.20E-05,4.00E-05,point,./static/data2vis_imdb/930.png
932,0.001690805,3.06E-05,0.001835053,0.000101299,0.000818019,0.000117436,0.994656858,9.29E-05,0.000559705,5.10E-05,4.63E-05,point,./static/data2vis_imdb/931.png
933,0.004449805,8.21E-05,0.012240273,0.000592831,0.018596726,0.000369718,0.961458248,0.000640065,0.000616649,0.000710773,0.000242858,point,./static/data2vis_imdb/932.png
934,0.004761908,3.42E-05,0.039442102,0.000712462,0.006877351,0.000239091,0.9466478,0.000396661,0.000584687,0.000230096,7.37E-05,point,./static/data2vis_imdb/933.png
935,0.011059051,0.000279815,0.093570604,0.007031781,0.059111119,0.003100617,0.813240285,0.002463804,0.005850483,0.003791522,0.000500927,point,./static/data2vis_imdb/934.png
936,2.31E-05,0.000165215,0.00961989,0.988008775,0.00111569,3.02E-05,2.45E-05,0.000832703,0.000139352,9.57E-06,3.10E-05,area,./static/data2vis_imdb/935.png
937,0.005017074,7.60E-05,0.003626789,0.000179196,0.003812859,0.000297657,0.985797015,0.000290763,0.000545829,0.000261444,9.53E-05,point,./static/data2vis_imdb/936.png
938,0.00810571,0.000158165,0.022049243,0.001198598,0.036135639,0.000592002,0.929267698,0.000483314,0.000939117,0.000796893,0.00027364,point,./static/data2vis_imdb/937.png
939,0.072552307,4.08E-05,0.021525055,0.00106807,0.01843505,0.00014406,0.88427366,0.000292538,0.001028636,0.000463196,0.000176668,point,./static/data2vis_imdb/938.png
940,0.019424098,1.81E-05,0.008398381,0.000224039,0.00964371,3.55E-05,0.961528483,0.000164201,0.000448418,9.54E-05,1.97E-05,point,./static/data2vis_imdb/939.png
941,0.020474189,5.08E-05,0.073458232,0.001742105,0.043310187,0.000143815,0.857170968,0.000413574,0.001796329,0.001379195,6.06E-05,point,./static/data2vis_imdb/940.png
942,0.004808069,1.05E-05,0.000610128,1.02E-05,0.000269619,0.0002391,0.993945298,1.98E-05,7.44E-05,6.05E-06,6.83E-06,point,./static/data2vis_imdb/941.png
943,0.001591128,1.99E-06,0.00061601,4.02E-06,0.000136184,2.35E-05,0.997606598,5.88E-06,1.16E-05,1.54E-06,1.55E-06,point,./static/data2vis_imdb/942.png
944,0.009350539,3.19E-05,0.002812324,0.000133289,0.001642508,7.88E-05,0.985619838,0.00011661,0.000155981,3.71E-05,2.11E-05,point,./static/data2vis_imdb/943.png
945,0.008525947,1.54E-05,0.003169356,4.93E-05,0.000674151,0.000184203,0.987164113,4.64E-05,0.000143771,1.71E-05,1.03E-05,point,./static/data2vis_imdb/944.png
946,0.002053185,1.81E-06,0.000513572,3.43E-06,0.00011146,2.01E-05,0.99727744,4.44E-06,1.19E-05,1.28E-06,1.35E-06,point,./static/data2vis_imdb/945.png
947,0.000128684,0.001692153,0.000833669,0.995360492,0.001001307,2.70E-05,8.24E-05,0.000534251,0.000276135,5.55E-06,5.84E-05,area,./static/data2vis_imdb/946.png
948,0.003357371,2.20E-05,0.001771157,2.44E-05,0.000500943,0.000845671,0.99333924,3.00E-05,8.38E-05,1.28E-05,1.26E-05,point,./static/data2vis_imdb/947.png
949,0.01467057,7.65E-06,0.006153598,0.000192621,0.008198582,1.55E-05,0.9704131,3.16E-05,0.000262491,4.04E-05,1.39E-05,point,./static/data2vis_imdb/948.png
950,0.029425503,1.54E-05,0.004317688,0.000196052,0.006423825,3.55E-05,0.958953408,4.98E-05,0.000505901,5.32E-05,2.38E-05,point,./static/data2vis_imdb/949.png
951,0.004817367,1.04E-05,0.000606232,1.02E-05,0.000268556,0.000237551,0.993943,1.97E-05,7.43E-05,6.01E-06,6.78E-06,point,./static/data2vis_imdb/950.png
952,0.009698068,5.12E-05,0.019267999,0.0002815,0.003596081,0.002440741,0.9638999,0.000106491,0.000493398,7.92E-05,8.54E-05,point,./static/data2vis_imdb/951.png
953,0.002053185,1.81E-06,0.000513572,3.43E-06,0.00011146,2.01E-05,0.99727744,4.44E-06,1.19E-05,1.28E-06,1.35E-06,point,./static/data2vis_imdb/952.png
954,0.005391999,1.39E-05,0.001078435,1.69E-05,0.000442983,0.000616986,0.992260723,2.80E-05,0.000129891,8.67E-06,1.15E-05,point,./static/data2vis_imdb/953.png
955,0.004808069,1.05E-05,0.000610128,1.02E-05,0.000269619,0.0002391,0.993945298,1.98E-05,7.44E-05,6.05E-06,6.83E-06,point,./static/data2vis_imdb/954.png
956,0.00696769,1.75E-05,0.002270693,2.10E-05,0.000930289,0.000395596,0.989274985,2.83E-05,5.92E-05,1.75E-05,1.73E-05,point,./static/data2vis_imdb/955.png
957,0.019246773,2.67E-05,0.001700183,4.35E-05,0.001675494,0.000139207,0.976895198,5.68E-05,0.000152944,4.12E-05,2.21E-05,point,./static/data2vis_imdb/956.png
958,9.68E-07,4.81E-07,1.61E-06,0.999989925,4.79E-06,6.43E-07,1.49E-07,7.80E-07,2.69E-07,1.91E-07,2.27E-07,area,./static/data2vis_imdb/957.png
959,0.017191377,2.57E-05,0.000551454,1.65E-05,0.000493338,0.000347779,0.981055803,3.56E-05,0.000250521,1.48E-05,1.72E-05,point,./static/data2vis_imdb/958.png
960,0.007013566,2.21E-05,0.005332471,5.09E-05,0.000821094,0.000235529,0.986381503,3.53E-05,7.31E-05,2.12E-05,1.32E-05,point,./static/data2vis_imdb/959.png
961,0.02827419,3.75E-05,0.018149585,0.00031787,0.009515473,0.000347178,0.94219021,0.00017376,0.000805462,0.000138877,4.99E-05,point,./static/data2vis_imdb/960.png
962,0.028981311,0.000114896,0.006513136,0.000131625,0.002254156,0.004230823,0.956517363,0.0002148,0.00062908,0.0002328,0.000180078,point,./static/data2vis_imdb/961.png
963,0.014075125,3.96E-05,0.002205082,3.83E-05,0.001476265,0.002149577,0.979722878,4.28E-05,0.000185453,3.04E-05,3.44E-05,point,./static/data2vis_imdb/962.png
964,0.01211565,0.000538474,0.077642574,0.009180449,0.091240069,0.002730537,0.76820085,0.008116391,0.003056609,0.02667869,0.000499723,point,./static/data2vis_imdb/963.png
965,0.038519484,0.001301874,0.073904346,0.016663998,0.291801901,0.008081198,0.519331304,0.005941102,0.01104818,0.032352407,0.00105425,point,./static/data2vis_imdb/964.png
966,0.018502612,0.00052377,0.106211216,0.011124764,0.151201553,0.004269155,0.678188588,0.003622635,0.006814184,0.018480251,0.001061237,point,./static/data2vis_imdb/965.png
967,0.011767482,0.001683337,0.056833171,0.016937597,0.433878438,0.004019523,0.44173142,0.002566037,0.014508551,0.014674046,0.001400403,point,./static/data2vis_imdb/966.png
968,0.023824004,0.000476306,0.101132816,0.006677538,0.151845767,0.00269848,0.694262938,0.002859521,0.005759505,0.009856694,0.000606411,point,./static/data2vis_imdb/967.png
969,3.62E-06,2.40E-05,0.000370152,0.999371503,0.000126154,6.48E-07,4.17E-06,8.87E-05,7.71E-06,1.02E-06,2.38E-06,area,./static/data2vis_imdb/968.png
970,0.007651275,0.000156014,0.032931091,0.000791473,0.239369947,0.000993595,0.711131861,0.00161866,0.001114294,0.004115185,0.000126563,point,./static/data2vis_imdb/969.png
971,0.005229853,0.000114899,0.020219048,0.000606191,0.332760551,0.000747953,0.634762027,0.000651077,0.000723215,0.004109246,7.59E-05,point,./static/data2vis_imdb/970.png
972,0.015595342,0.000639386,0.11067389,0.007702037,0.124871696,0.007425107,0.704103303,0.007209112,0.004158893,0.017118197,0.000503043,point,./static/data2vis_imdb/971.png
973,0.014882472,0.000423199,0.151249163,0.007374346,0.10228393,0.005803522,0.690612953,0.00787994,0.002967252,0.016023035,0.000500193,point,./static/data2vis_imdb/972.png
974,0.013372625,0.000688183,0.102931682,0.006538011,0.073814141,0.004524973,0.743111832,0.010770907,0.003277879,0.040111626,0.00085815,point,./static/data2vis_imdb/973.png
975,0.016207389,0.000520272,0.071561108,0.004978907,0.06801433,0.002975784,0.816861068,0.003197333,0.004003913,0.010968914,0.000710992,point,./static/data2vis_imdb/974.png
976,0.015473018,0.000484851,0.155712387,0.007330652,0.087063097,0.006206898,0.697946564,0.008849817,0.003484405,0.016947325,0.000500979,point,./static/data2vis_imdb/975.png
977,0.010483334,0.000368058,0.165872114,0.005990286,0.110479085,0.003472058,0.688731987,0.00345948,0.002533731,0.00827457,0.000335288,point,./static/data2vis_imdb/976.png
978,0.014578238,0.000418525,0.139879721,0.006529838,0.090881699,0.004368599,0.725269218,0.00509665,0.003463173,0.009100387,0.000413987,point,./static/data2vis_imdb/977.png
979,0.033344089,0.000205489,0.041979553,0.00174719,0.075657411,0.002876131,0.8343731,0.001896377,0.00403136,0.003606062,0.000283305,point,./static/data2vis_imdb/978.png
980,3.48E-06,1.23E-05,4.16E-05,0.99988909,4.77E-05,3.09E-07,8.78E-07,2.28E-06,1.35E-06,9.48E-08,9.91E-07,area,./static/data2vis_imdb/979.png
981,0.019818377,0.000987882,0.068972217,0.012285024,0.256517153,0.008988131,0.577514984,0.007322737,0.008515778,0.037178826,0.001898937,point,./static/data2vis_imdb/980.png
982,0.014252241,0.000651775,0.105280624,0.015096502,0.225083782,0.007443306,0.602993678,0.005308785,0.003114565,0.020031059,0.000743679,point,./static/data2vis_imdb/981.png
983,0.006663861,0.000279223,0.089480562,0.005839461,0.342234735,0.005145945,0.534304808,0.002675271,0.002783123,0.010339747,0.000253261,point,./static/data2vis_imdb/982.png
984,0.011874036,0.000476566,0.075119597,0.008252993,0.136877099,0.002912711,0.737756118,0.004202102,0.003203408,0.018852282,0.000473066,point,./static/data2vis_imdb/983.png
985,0.015926434,1.48E-05,0.005638794,0.000178976,0.003890201,9.30E-06,0.97315275,0.000310809,0.00039277,0.000471883,1.33E-05,point,./static/data2vis_imdb/984.png
986,0.073892803,0.000171391,0.038871492,0.002414334,0.060635832,0.000212087,0.790008857,0.003917492,0.018317685,0.011425422,0.000132581,point,./static/data2vis_imdb/985.png
987,0.047114763,3.36E-05,0.046126201,0.000666796,0.008608246,4.98E-05,0.865144227,0.007898258,0.004489895,0.019831552,3.67E-05,point,./static/data2vis_imdb/986.png
988,0.016100095,6.10E-06,0.005022294,0.000131488,0.00637335,2.52E-05,0.970856025,0.000618668,0.000404202,0.000451551,1.10E-05,point,./static/data2vis_imdb/987.png
989,0.014876166,7.52E-06,0.004237017,0.000184487,0.005524319,5.25E-06,0.974413475,0.000135976,0.000253115,0.000355473,7.18E-06,point,./static/data2vis_imdb/988.png
990,0.021043151,1.37E-05,0.003611452,0.000111121,0.004384638,1.50E-05,0.96980679,0.000248233,0.000417018,0.000331434,1.75E-05,point,./static/data2vis_imdb/989.png
991,6.77E-07,1.66E-06,5.52E-06,0.999984458,5.23E-06,3.99E-07,1.35E-07,1.21E-06,3.76E-07,1.63E-07,1.59E-07,area,./static/data2vis_imdb/990.png
992,0.031925784,0.000242407,0.054863462,0.00486224,0.066357924,0.002455034,0.828261685,0.001888682,0.0042207,0.004257681,0.000664449,point,./static/data2vis_imdb/991.png
993,0.029795052,0.00105964,0.0505902,0.019036934,0.195282736,0.005426395,0.674761933,0.002147882,0.011487612,0.009508865,0.000902777,point,./static/data2vis_imdb/992.png
994,0.03651318,0.000409612,0.047674095,0.01219622,0.061406281,0.00180756,0.829215395,0.002774889,0.002435212,0.005123078,0.00044446,point,./static/data2vis_imdb/993.png
995,0.015349622,0.000200608,0.064365456,0.013897424,0.194014041,0.001285973,0.701779391,0.001514925,0.003517761,0.003763456,0.00031135,point,./static/data2vis_imdb/994.png
996,0.008186129,0.000149442,0.02112607,0.001319527,0.272306768,0.000687809,0.690408523,0.001476807,0.001201747,0.003013109,0.00012409,point,./static/data2vis_imdb/995.png
997,0.018603248,0.000551095,0.090523197,0.010945322,0.223968137,0.005829845,0.636319455,0.004359062,0.002270523,0.006205743,0.000424385,point,./static/data2vis_imdb/996.png
998,0.009766547,0.000237941,0.087363954,0.013471346,0.298268787,0.001915056,0.580889489,0.001557091,0.002636101,0.003630851,0.000262788,point,./static/data2vis_imdb/997.png
999,0.014340614,0.000349955,0.042762776,0.007449208,0.121855432,0.000746468,0.806693887,0.000734393,0.002637613,0.002160921,0.000268724,point,./static/data2vis_imdb/998.png
1000,0.009766547,0.000237941,0.087363954,0.013471346,0.298268787,0.001915056,0.580889489,0.001557091,0.002636101,0.003630851,0.000262788,point,./static/data2vis_imdb/999.png
1001,0.024777133,0.000489318,0.065346519,0.003383098,0.084109588,0.005228995,0.80049421,0.002755571,0.006039667,0.005116484,0.002259446,point,./static/data2vis_imdb/1000.png
1002,0.00048661,0.000685752,0.00010084,0.001087064,0.98974833,0.000104147,4.79E-05,6.97E-05,0.007142989,0.000143443,0.000383263,bar,./static/data2vis_imdb/1001.png
1003,9.95E-07,1.94E-06,6.46E-05,0.999923212,3.58E-06,7.72E-07,4.45E-07,3.30E-06,5.42E-07,1.96E-07,4.30E-07,area,./static/data2vis_imdb/1002.png
1004,0.025721794,0.000329014,0.045024144,0.010510559,0.077651991,0.002135584,0.828292307,0.001391819,0.003630126,0.004912814,0.000399846,point,./static/data2vis_imdb/1003.png
1005,0.017511652,0.000248591,0.049855765,0.004782427,0.257885112,0.002326093,0.652081559,0.001415759,0.003926996,0.009352029,0.000613989,point,./static/data2vis_imdb/1004.png
1006,0.011827095,0.000276584,0.110366117,0.01373489,0.059014772,0.002189798,0.79719498,0.001247936,0.001510993,0.002440058,0.000196852,point,./static/data2vis_imdb/1005.png
1007,0.07458322,0.000287633,0.014784967,0.004600741,0.013550169,0.001849655,0.88270881,0.003172213,0.002861184,0.001400209,0.000201232,point,./static/data2vis_imdb/1006.png
1008,0.032775411,0.000200617,0.067283899,0.017714001,0.044277488,0.00192037,0.82951934,0.001830993,0.001610784,0.002600257,0.00026685,point,./static/data2vis_imdb/1007.png
1009,0.026939103,0.002691024,0.024917559,0.074210394,0.054438121,0.018054287,0.75738872,0.001936387,0.018635475,0.015726678,0.005062282,point,./static/data2vis_imdb/1008.png
1010,0.058840471,0.002516446,0.028517459,0.055909707,0.024744523,0.043027719,0.750244035,0.004587467,0.011435788,0.016213929,0.003962463,point,./static/data2vis_imdb/1009.png
1011,0.060585962,0.002430399,0.025946311,0.045786028,0.051088831,0.026291512,0.74842972,0.003251392,0.01903993,0.012646698,0.00450315,point,./static/data2vis_imdb/1010.png
1012,0.014602921,0.000203927,0.01659595,0.001756342,0.007173348,0.000655386,0.955286025,0.001587717,0.001421763,0.000455003,0.000261624,point,./static/data2vis_imdb/1011.png
1013,0.083869236,0.001149359,0.010702309,0.002989771,0.071992618,0.003768988,0.80327631,0.004089063,0.011629727,0.005624535,0.000908028,point,./static/data2vis_imdb/1012.png
1014,1.38E-06,3.79E-06,9.13E-05,0.999893833,3.20E-06,5.10E-07,6.19E-07,3.68E-06,9.02E-07,4.60E-07,3.68E-07,area,./static/data2vis_imdb/1013.png
1015,0.098581104,0.000536165,0.012871878,0.002016424,0.035700744,0.002144447,0.835176815,0.000956638,0.003707923,0.007427283,0.000880582,point,./static/data2vis_imdb/1014.png
1016,0.134886546,0.000695171,0.012795455,0.002445933,0.023165302,0.002681041,0.813198915,0.000673271,0.002953818,0.005710048,0.000794464,point,./static/data2vis_imdb/1015.png
1017,0.001642784,9.82E-06,0.000117103,1.63E-05,0.000234778,2.00E-05,0.997836125,8.89E-06,9.75E-05,4.91E-06,1.18E-05,point,./static/data2vis_imdb/1016.png
1018,0.009687596,5.61E-05,0.014156347,0.000432858,0.004953728,0.000339109,0.969084293,0.000348219,0.000741427,7.11E-05,0.000129248,point,./static/data2vis_imdb/1017.png
1019,0.009784604,9.63E-05,0.010614986,0.000770227,0.005790154,0.000439527,0.970958975,0.000325509,0.000919872,0.0001497,0.000150109,point,./static/data2vis_imdb/1018.png
1020,0.017456786,0.001097057,0.004234846,0.003858273,0.006166792,0.001379919,0.95654175,0.001407225,0.004525027,0.002783479,0.000548886,point,./static/data2vis_imdb/1019.png
1021,0.060587973,0.000641137,0.005012215,0.001057271,0.017637287,0.010175386,0.891780035,0.000620504,0.007607274,0.004136357,0.000744512,point,./static/data2vis_imdb/1020.png
1022,0.032115887,0.001016036,0.021197097,0.00573468,0.048874134,0.021430469,0.84143937,0.00367475,0.006384926,0.016656281,0.001476387,point,./static/data2vis_imdb/1021.png
1023,0.101277433,0.001405322,0.000607044,0.000742828,0.001578785,0.021040561,0.86185657,0.000875089,0.008955463,0.001235225,0.000425669,point,./static/data2vis_imdb/1022.png
1024,0.035336703,0.000594652,0.002164156,0.001567003,0.009421839,0.001894407,0.93619945,0.00111055,0.009027691,0.002214978,0.000468556,point,./static/data2vis_imdb/1023.png
1025,3.05E-05,3.56E-05,4.18E-05,0.999802375,2.14E-05,6.77E-06,1.08E-05,2.64E-05,8.48E-06,5.13E-06,1.07E-05,area,./static/data2vis_imdb/1024.png
1026,0.024813892,0.000793341,0.002177312,0.002174419,0.003174954,0.001220786,0.956068695,0.001134914,0.006672531,0.001323466,0.00044566,point,./static/data2vis_imdb/1025.png
1027,0.024468052,0.004136219,0.062635599,0.058383393,0.260145609,0.043267728,0.49137119,0.005118275,0.018885241,0.020189816,0.011398826,point,./static/data2vis_imdb/1026.png
1028,0.085987737,0.001834621,0.042533455,0.004689328,0.122751311,0.008751543,0.657555073,0.010552243,0.03369319,0.020217723,0.01143377,point,./static/data2vis_imdb/1027.png
1029,0.025795638,0.003884515,0.082813043,0.025751435,0.289021021,0.060257896,0.474756598,0.003594566,0.010835692,0.018366853,0.004922799,point,./static/data2vis_imdb/1028.png
1030,0.005864149,0.000148336,0.152003713,0.012545506,0.060249136,0.001922208,0.764826768,0.000563865,0.00090595,0.000846239,0.000124149,point,./static/data2vis_imdb/1029.png
1031,0.04335136,0.001634303,0.05881901,0.014125919,0.249556756,0.031716353,0.419748226,0.01236073,0.083733991,0.079361081,0.005592283,point,./static/data2vis_imdb/1030.png
1032,0.042112704,0.001506668,0.03723813,0.020496203,0.050523176,0.020353306,0.734895765,0.017768602,0.014237934,0.056555154,0.004312327,point,./static/data2vis_imdb/1031.png
1033,0.019995757,0.000129078,0.0181033,0.0019289,0.030935206,0.000727007,0.924700393,0.000455369,0.002615253,0.000337924,7.18E-05,point,./static/data2vis_imdb/1032.png
1034,0.032879817,3.86E-05,0.015288246,0.000290717,0.004861082,0.000116719,0.942314928,0.001785816,0.001272646,0.00097948,0.000171977,point,./static/data2vis_imdb/1033.png
1035,0.107075352,0.00126201,0.009772116,0.022054877,0.012849269,0.029296509,0.762269423,0.007795337,0.020193705,0.01880298,0.008628392,point,./static/data2vis_imdb/1034.png
1036,1.07E-06,3.17E-06,2.86E-06,0.999989825,7.80E-07,9.68E-08,1.35E-06,3.61E-07,2.89E-08,5.31E-08,3.58E-07,area,./static/data2vis_imdb/1035.png
1037,0.040452561,0.000305991,0.026584167,0.002929943,0.011487275,0.001552209,0.90901754,0.0013778,0.00414878,0.000803331,0.001340441,point,./static/data2vis_imdb/1036.png
1038,0.134315952,0.001388831,0.003624412,0.008386009,0.004559132,0.021192742,0.787676735,0.018941471,0.008125181,0.010546448,0.001243082,point,./static/data2vis_imdb/1037.png
1039,0.090990533,0.000626211,0.007050102,0.007937854,0.038147971,0.010610838,0.779195765,0.005122826,0.04384919,0.010069855,0.006398829,point,./static/data2vis_imdb/1038.png
1040,0.056994018,0.000749145,0.017606936,0.007064533,0.074013151,0.001951476,0.821080178,0.002827478,0.009946452,0.006589813,0.001176811,point,./static/data2vis_imdb/1039.png
1041,0.043716131,0.00302931,0.006828807,0.001007004,0.026703593,0.017016285,0.854146225,0.032004715,0.01249579,0.001560922,0.001491176,point,./static/data2vis_imdb/1040.png
1042,0.048469107,0.000585637,0.011850697,0.000720998,0.088206239,0.000695046,0.82692783,0.000950687,0.01926199,0.000803454,0.001528301,point,./static/data2vis_imdb/1041.png
1043,0.043904938,0.000100048,0.002482828,0.000173496,0.009247025,0.000323253,0.94180048,0.000470297,0.00110839,0.000103116,0.000286126,point,./static/data2vis_imdb/1042.png
1044,0.022204909,1.61E-05,0.081974663,0.002855921,0.142691539,5.04E-06,0.749761454,8.03E-05,0.000342602,4.62E-05,2.13E-05,point,./static/data2vis_imdb/1043.png
